age,gender,maritalstatus,education,occupation,annualincome,homeowner,state,monthlybilledamount,totalminsusedinlastmonth,unpaidbalance,numberofmonthunpaid,numberofcomplaints,numdayscontractequipmentplanexpiring,penaltytoswitch,calldroprate,callfailurerate,percentagecalloutsidenetwork,totalcallduration_mean,totalcallduration_std,totalcallduration_min,totalcallduration_max,avgcallduration_mean,avgcallduration_std,avgcallduration_min,avgcallduration_max,churn
78,Female,Married,High School or below,Non-technology Related Job,239231,Yes,NV,113,436,177,5,3,32,293,0.04,0.01,0.37,3779.3333333333335,2767.5730041560482,952,6483,912.3333333333334,89.36628745412519,810,975,0
40,Male,Married,High School or below,Others,100131,No,NJ,51,133,192,2,0,50,466,0.02,0.01,0.83,3786.5,1956.564463543177,2403,5170,558.5,58.68986283848344,517,600,0
56,Male,Married,High School or below,Non-technology Related Job,98160,No,WA,58,136,52,0,2,90,326,0.04,0.03,0.04,7820.5,13.435028842544403,7811,7830,759.5,152.02795795510772,652,867,0
19,Female,Married,High School or below,Others,209060,Yes,WI,116,333,67,5,3,9,498,0.02,0.03,0.5,4176.0,1002.6774157225244,3467,4885,704.0,229.1025971044414,542,866,0
35,Male,Single,Bachelor or equivalent,Non-technology Related Job,207089,Yes,IA,4,336,177,3,2,49,359,0.04,0.01,0.71,1457.0,1195.1154755922123,133,2456,447.0,272.1157841801905,133,614,0
65,Female,Single,Bachelor or equivalent,Others,67990,Yes,KY,62,33,192,0,3,68,31,0.02,0.01,0.17,4074.5,990.6566004423531,3374,4775,678.5,164.75588001646557,562,795,0
13,Female,Married,Master or equivalent,Non-technology Related Job,66019,Yes,ND,69,37,52,6,2,8,391,0.04,0.03,0.38,5619.5,1689.2781002546621,4425,6814,802.5,241.1234123846127,632,973,1
43,Male,Single,Master or equivalent,Others,176919,No,OK,7,233,67,3,3,27,63,0.03,0.03,0.83,2146.0,1019.8534208404657,1111,3150,901.6666666666666,311.2464189887706,544,1111,0
59,Male,Married,High School or below,Non-technology Related Job,174948,Yes,AZ,15,237,177,1,1,67,424,0.05,0.01,0.04,4065.5,127.9863273947651,3975,4156,813.0,25.45584412271571,795,831,0
22,Female,Married,High School or below,Others,35849,Yes,CA,72,434,192,6,3,86,96,0.03,0.01,0.5,2622.0,234.75945135393377,2456,2788,771.5,222.73863607376248,614,929,0
37,Male,Single,High School or below,Non-technology Related Job,33877,No,MA,80,437,52,4,1,26,456,0.05,0.03,0.71,3758.6666666666665,3454.0892190754616,342,7249,689.3333333333334,306.3402248046008,342,921,0
68,Female,Single,High School or below,Others,144778,Yes,MN,18,134,67,2,2,45,129,0.03,0.03,0.17,3705.0,711.3494218736668,3202,4208,846.0,291.3279938488576,640,1052,0
16,Female,Single,Bachelor or equivalent,Others,142807,Yes,SC,25,137,177,7,1,85,489,0.05,0.01,0.38,2727.0,2240.1142827989825,1143,4311,1002.5,198.69700551341987,862,1143,1
46,Male,Single,Bachelor or equivalent,Others,3707,Yes,TN,83,334,192,5,2,4,161,0.03,0.01,0.83,1362.5,96.87362902255701,1294,1431,502.0,205.0609665440988,357,647,0
62,Male,Married,Master or equivalent,Others,1736,Yes,FL,91,338,52,2,1,44,21,0.05,0.03,0.04,5205.0,602.4549775709385,4779,5631,640.5,231.22391744800103,477,804,0
24,Female,Married,Master or equivalent,Others,112637,No,HI,29,35,67,0,2,63,194,0.04,0.03,0.5,3776.5,14.849242404917497,3766,3787,786.0,219.20310216782974,631,941,0
40,Male,Single,High School or below,Others,110666,No,NE,36,38,177,5,0,3,54,0.06,0.01,0.71,3356.0,3231.477990022522,1071,5641,531.0,246.07315985291854,357,705,0
71,Female,Married,High School or below,Others,221566,Yes,NH,94,235,192,3,2,21,226,0.04,0.01,0.17,3535.5,1803.8293988068826,2260,4811,777.0,33.94112549695428,753,801,0
18,Female,Single,High School or below,Others,219595,Yes,VA,101,238,52,0,0,62,86,0.06,0.03,0.38,3252.3333333333335,3132.430419551779,1073,6842,892.6666666666666,196.04166223875305,684,1073,0
49,Male,Single,High School or below,Others,80495,Yes,WV,39,435,67,6,1,80,259,0.04,0.03,0.83,3396.5,1617.1532085736342,2253,4540,518.5,335.87572106361006,281,756,0
65,Male,Married,Bachelor or equivalent,Others,78524,Yes,IA,47,439,177,3,0,21,119,0.06,0.01,0.05,3812.5,765.796644025031,3271,4354,871.0,306.8843430349616,654,1088,0
27,Female,Married,Bachelor or equivalent,Others,189425,No,KY,105,136,192,1,1,39,291,0.04,0.01,0.5,3464.0,507.70266889194113,3105,3823,788.0,236.17366491630688,621,955,0
43,Male,Married,Bachelor or equivalent,Others,187454,Yes,NC,112,139,52,6,0,80,152,0.06,0.03,0.71,2968.5,1132.0779566796625,2168,3769,585.0,60.81118318204309,542,628,0
73,Female,Married,Master or equivalent,Others,48354,Yes,OH,50,336,67,4,1,98,324,0.05,0.03,0.17,4031.5,2428.9117933757907,2314,5749,796.0,35.35533905932738,771,821,0
21,Female,Single,PhD or equivalent,Others,46383,Yes,AK,58,339,177,1,3,39,184,0.07,0.01,0.38,1583.5,1306.0262248515533,660,2507,580.5,112.42997820866105,501,660,0
52,Male,Single,High School or below,Others,157283,Yes,AR,116,36,192,7,0,57,356,0.05,0.01,0.84,3585.5,2988.9403640755363,1472,5699,529.5,55.86143571373726,490,569,0
68,Male,Married,High School or below,Others,155312,Yes,MA,3,40,52,4,3,98,217,0.07,0.03,0.05,4423.5,91.21677477306463,4359,4488,809.5,86.97413408594535,748,871,0
30,Female,Single,High School or below,Others,16213,Yes,MN,61,237,67,2,0,16,389,0.05,0.03,0.5,3741.5,584.7773080412748,3328,4155,762.0,98.99494936611666,692,832,0
46,Male,Married,High School or below,Others,14242,Yes,SC,68,240,177,0,3,57,249,0.07,0.01,0.71,2472.0,538.8153672641492,2091,2853,824.0,179.60512242138307,697,951,0
76,Female,Married,Bachelor or equivalent,Others,125142,No,SD,6,437,192,5,0,75,422,0.05,0.01,0.17,4143.0,661.8519471906085,3675,4611,635.0,32.526911934581186,612,658,0
24,Female,Single,Bachelor or equivalent,Others,123171,No,DE,14,440,52,3,2,15,282,0.07,0.03,0.38,2713.0,520.430590953299,2345,3081,748.0,394.5655839020935,469,1027,0
54,Male,Single,Bachelor or equivalent,Others,234072,Yes,GA,72,137,67,0,0,34,454,0.06,0.03,0.84,2333.5,1021.7692988145611,1611,3056,784.5,28.991378028648448,764,805,0
70,Female,Single,Master or equivalent,Others,232101,Yes,NE,79,140,177,6,2,74,314,0.0,0.01,0.05,5771.5,152.02795795510772,5664,5879,798.5,205.76807332528534,653,944,0
33,Female,Single,PhD or equivalent,Others,93001,Yes,NH,17,337,192,3,3,93,487,0.06,0.01,0.5,4806.5,837.9215357060588,4214,5399,870.5,40.30508652763321,842,899,0
49,Male,Married,High School or below,Others,91030,Yes,VA,25,341,52,1,2,33,347,0.0,0.03,0.72,6933.5,5370.4760031118285,3136,10731,726.0,140.0071426749364,627,825,0
79,Female,Married,High School or below,Others,201930,No,WA,82,38,67,6,3,52,19,0.06,0.03,0.17,3464.0,1013.9911242215092,2747,4181,692.5,202.93964620053913,549,836,0
27,Female,Single,High School or below,Others,199959,Yes,IN,90,41,177,4,2,92,379,0.0,0.01,0.38,4442.0,1875.247183706724,3116,5768,631.5,12.020815280171307,623,640,0
57,Male,Married,High School or below,Others,60860,Yes,KS,28,238,192,1,3,11,52,0.06,0.01,0.84,6955.0,2124.1487706843886,5453,8457,1014.5,106.77312395916867,939,1090,0
73,Female,Single,Bachelor or equivalent,Others,58889,Yes,NC,35,241,52,7,1,51,412,0.0,0.03,0.05,2979.5,3522.098877090193,489,5470,635.0,206.47518010647187,489,781,0
36,Male,Single,Bachelor or equivalent,Others,169789,Yes,OH,93,438,67,5,3,70,84,0.07,0.03,0.51,4136.0,2732.0005490482613,1405,6869,972.3333333333334,381.18280828669765,686,1405,0
51,Male,Married,Master or equivalent,Others,167818,Yes,AK,101,442,177,2,1,10,445,0.01,0.01,0.72,3709.0,446.89148570989806,3393,4025,590.5,123.74368670764582,503,678,0
14,Female,Married,Master or equivalent,Others,28718,Yes,AZ,39,139,192,0,2,29,117,0.07,0.01,0.17,1411.0,275.77164466275354,1216,1606,470.0,91.92388155425118,405,535,0
30,Female,Married,High School or below,Others,26747,Yes,MD,46,142,52,5,1,69,477,0.01,0.03,0.38,2698.5,2320.0173490730626,1058,4339,838.5,310.41987694089437,619,1058,0
60,Male,Married,High School or below,Others,137648,Yes,MI,104,339,67,3,2,88,149,0.07,0.03,0.84,2336.0,1435.4267658086915,1321,3351,778.5,478.7112908632927,440,1117,0
76,Female,Single,High School or below,Others,135677,No,RI,111,342,177,0,0,28,10,0.01,0.01,0.05,3767.0,1538.6643558619273,2679,4855,793.0,141.4213562373095,693,893,0
38,Male,Single,High School or below,Others,246577,Yes,SD,49,39,192,6,2,46,182,0.07,0.01,0.51,3019.5,311.8340905032675,2799,3240,754.5,78.48885271170677,699,810,0
54,Male,Married,Bachelor or equivalent,Others,244606,Yes,DE,57,43,52,3,0,87,42,0.01,0.03,0.72,3103.0,2023.5345314572717,769,4365,701.6666666666666,213.13219684818466,463,873,0
17,Female,Single,Bachelor or equivalent,Others,105506,Yes,FL,115,240,67,1,1,5,215,0.0,0.03,0.17,2361.5,1604.4252865122764,1227,3496,963.0,373.3523804664971,699,1227,1
32,Female,Married,Master or equivalent,Others,103535,Yes,MT,2,243,177,6,0,46,75,0.02,0.01,0.38,5955.0,1725.340546095176,4735,7175,832.0,162.63455967290594,717,947,0
63,Male,Married,Master or equivalent,Others,214436,No,NV,60,440,192,4,1,64,247,0.0,0.01,0.84,3725.0,340.82546853191593,3484,3966,678.5,24.748737341529164,661,696,0
79,Female,Single,High School or below,Others,212465,Yes,VT,68,443,52,1,0,5,107,0.02,0.03,0.05,4380.0,69.29646455628166,4331,4429,713.0,243.24473272817235,541,885,0
41,Male,Single,High School or below,Others,73365,Yes,WA,6,140,67,7,1,23,280,0.0,0.03,0.51,3058.6666666666665,2645.6978915464506,824,5980,721.3333333333334,117.61944283719988,593,824,0
57,Male,Single,High School or below,Others,71394,Yes,IN,13,144,177,4,3,64,140,0.02,0.01,0.72,4488.0,1053.589103967956,3743,5233,638.5,21.920310216782973,623,654,0
19,Female,Single,High School or below,Others,182295,Yes,IA,71,340,192,2,1,82,312,0.0,0.01,0.18,2788.0,444.06305858515185,2474,3102,593.5,256.6797615707168,412,775,0
35,Female,Married,Bachelor or equivalent,Others,180324,Yes,NY,78,344,52,7,3,23,172,0.02,0.03,0.39,6022.5,5752.313664952564,1955,10090,664.0,248.90158697766472,488,840,0
66,Male,Married,Bachelor or equivalent,Others,41224,Yes,ND,16,41,67,5,0,41,345,0.01,0.03,0.84,5202.0,3481.79379056256,2740,7664,725.5,57.27564927611035,685,766,0
14,Female,Single,Bachelor or equivalent,Others,39253,Yes,AL,24,44,177,3,3,82,205,0.03,0.0,0.05,3682.3333333333335,2038.712910964497,1336,5021,761.6666666666666,85.65239829294525,668,836,0
44,Male,Single,Master or equivalent,Others,150153,Yes,AZ,82,241,192,0,0,0,377,0.01,0.01,0.51,1660.0,107.48023074035522,1584,1736,553.0,35.35533905932738,528,578,0
60,Male,Single,High School or below,Others,148182,No,MD,89,244,52,6,3,40,238,0.03,0.02,0.72,7051.0,2701.1479041326115,5141,8961,876.0,28.284271247461902,856,896,0
22,Female,Single,High School or below,Others,9083,Yes,MA,27,441,67,3,0,59,410,0.01,0.03,0.18,3333.5,1536.5430355183678,2247,4420,929.5,273.6503243191939,736,1123,0
38,Female,Married,High School or below,Others,7112,Yes,PA,35,445,177,1,2,99,270,0.03,0.0,0.39,2921.0,1456.4418972276237,1392,4292,839.3333333333334,481.2279432174875,513,1392,0
68,Male,Married,High School or below,Technology Related Job,118012,Yes,SC,92,142,192,6,0,18,442,0.01,0.01,0.84,3896.5,372.64527368531054,3633,4160,606.0,123.03657992645927,519,693,0
16,Female,Single,High School or below,Others,116041,Yes,CT,100,145,52,4,2,58,303,0.03,0.02,0.05,4777.5,604.5762979144981,4350,5205,734.0,12.727922061357855,725,743,0
47,Male,Married,Bachelor or equivalent,Technology Related Job,226941,No,FL,38,342,67,1,3,77,475,0.02,0.03,0.51,2573.5,1091.065763370843,1802,3345,782.5,470.2260094890541,450,1115,0
63,Male,Single,Bachelor or equivalent,Others,224970,No,MT,45,345,177,7,2,17,335,0.04,0.0,0.72,2901.0,2395.9542983955266,1368,5662,956.0,405.65625842577606,557,1368,0
25,Female,Single,Bachelor or equivalent,Technology Related Job,85871,Yes,NE,103,42,192,4,3,36,8,0.02,0.01,0.18,4235.0,241.83051916579925,4064,4406,653.0,33.94112549695428,629,677,0
41,Male,Married,PhD or equivalent,Others,83900,Yes,UT,111,46,52,2,1,76,368,0.04,0.02,0.39,3385.5,1854.7410870523142,2074,4697,681.0,14.142135623730951,671,691,0
71,Female,Married,High School or below,Technology Related Job,194800,Yes,VA,49,243,67,0,3,95,40,0.02,0.03,0.84,3548.5,1453.1044353383552,2521,4576,696.0,93.33809511662427,630,762,0
19,Female,Married,High School or below,Others,192829,Yes,IL,56,246,177,5,1,35,400,0.04,0.0,0.06,2221.3333333333335,1854.2940255885346,96,3509,605.3333333333334,468.8777381507181,96,1019,0
50,Male,Married,High School or below,Technology Related Job,53730,Yes,IA,114,443,192,3,2,54,73,0.02,0.01,0.51,2881.0,118.79393923933998,2797,2965,646.0,74.95331880577403,593,699,0
65,Male,Single,High School or below,Others,51759,Yes,NY,1,446,52,0,1,94,433,0.05,0.02,0.72,4040.0,528.9158723275375,3666,4414,673.0,87.68124086713189,611,735,0
28,Female,Single,Bachelor or equivalent,Technology Related Job,162659,Yes,NC,59,143,67,6,2,13,105,0.03,0.03,0.18,4922.0,3865.045665965669,2189,7655,656.0,154.14927829866735,547,765,0
44,Male,Married,Bachelor or equivalent,Others,160688,No,WY,67,147,177,3,1,53,465,0.05,0.0,0.39,1446.5,157.6848122046001,1335,1558,593.0,104.65180361560904,519,667,0
74,Female,Single,Bachelor or equivalent,Technology Related Job,21588,Yes,AK,5,344,192,1,2,72,138,0.03,0.01,0.85,5699.0,3157.938884779121,3466,7932,784.0,292.74220741123065,577,991,0
22,Female,Married,Master or equivalent,Others,19617,Yes,ME,12,347,52,6,0,12,498,0.05,0.02,0.06,7473.5,157.6848122046001,7362,7585,881.0,55.154328932550705,842,920,0
52,Male,Married,PhD or equivalent,Technology Related Job,130518,Yes,MA,70,44,67,4,2,30,170,0.03,0.03,0.51,3670.5,2789.53625178093,1698,5643,572.5,330.2188668141177,339,806,0
68,Male,Single,High School or below,Others,128547,Yes,PA,78,47,177,1,0,71,31,0.05,0.0,0.72,3123.0,2228.8005742999976,1547,4699,649.0,189.50461735799473,515,783,0
31,Female,Single,High School or below,Technology Related Job,239447,No,SC,16,244,192,7,1,89,203,0.03,0.01,0.18,1534.0,521.8448045156721,1165,1903,431.5,61.518289963229634,388,475,0
46,Male,Single,High School or below,Others,237476,No,CO,23,248,52,4,0,30,63,0.06,0.02,0.39,4600.0,1172.3830432072957,3771,5429,716.0,53.74011537017761,678,754,0
77,Female,Single,High School or below,Technology Related Job,98376,Yes,DE,81,444,67,2,1,48,235,0.04,0.03,0.85,4322.0,1811.6075733999348,3041,5603,704.0,135.7645019878171,608,800,0
25,Female,Married,Bachelor or equivalent,Others,96405,Yes,MO,88,448,177,7,0,89,96,0.06,0.0,0.06,4901.0,1967.1710652609752,3510,6292,831.5,64.34671708797582,786,877,0
55,Male,Married,Bachelor or equivalent,Technology Related Job,207306,Yes,NE,26,145,192,5,1,7,268,0.04,0.01,0.51,1291.0,164.04877323527901,1175,1407,850.0,787.7169542418139,293,1407,0
71,Male,Single,Master or equivalent,Others,205335,Yes,UT,34,148,52,2,3,48,128,0.06,0.02,0.73,4654.5,427.79960261786124,4352,4957,723.5,144.95689014324225,621,826,0
33,Female,Married,Master or equivalent,Technology Related Job,66235,Yes,VA,92,345,67,0,1,66,301,0.04,0.03,0.18,2523.0,1525.9364338005696,1444,3602,369.0,114.5512985522207,288,450,0
49,Male,Single,High School or below,Others,64264,Yes,ID,99,348,177,6,3,7,161,0.06,0.0,0.39,3328.5,1040.1540751254115,2593,4064,730.0,115.96551211459379,648,812,1
12,Female,Single,High School or below,Technology Related Job,175164,Yes,IN,37,45,192,3,0,25,333,0.04,0.01,0.85,1459.0,142.8355697996826,1358,1560,939.0,592.5554826343268,520,1358,1
27,Female,Married,High School or below,Others,173193,No,NM,45,49,52,1,3,66,193,0.07,0.02,0.06,2863.0,963.0794359760778,2182,3544,863.0,449.7199128346442,545,1181,0
58,Male,Married,High School or below,Technology Related Job,34094,Yes,NC,102,246,67,6,0,84,366,0.05,0.03,0.52,2644.0,1544.3212101114198,1552,3736,761.5,20.506096654409877,747,776,0
74,Male,Married,Bachelor or equivalent,Others,32123,Yes,WY,110,249,177,4,2,24,226,0.07,0.0,0.73,4256.5,279.30717856868625,4059,4454,709.0,46.66904755831214,676,742,0
36,Female,Married,Bachelor or equivalent,Technology Related Job,143023,Yes,AK,48,446,191,1,0,43,398,0.05,0.01,0.18,2616.0,345.0681092190352,2372,2860,773.0,254.55844122715712,593,953,0
52,Male,Single,Master or equivalent,Others,141052,Yes,LA,55,449,51,7,2,83,258,0.07,0.02,0.39,2601.5,2206.880264083215,1041,4162,676.0,220.61731573020282,520,832,0
14,Female,Single,Master or equivalent,Technology Related Job,1953,No,MD,113,146,66,4,3,2,431,0.05,0.03,0.85,2533.0,3309.2597359530423,193,4873,454.0,506.288455329568,96,812,0
30,Female,Married,High School or below,Others,249982,No,OR,1,150,176,2,2,42,291,0.07,0.0,0.06,1710.6666666666667,1571.7100029373526,154,3297,395.0,213.40337391897066,154,560,0
61,Male,Single,High School or below,Technology Related Job,110882,Yes,RI,59,347,191,7,3,61,463,0.06,0.01,0.52,1327.0,1547.149637236166,233,2421,520.0,405.87929240107826,233,807,0
77,Male,Married,High School or below,Others,108911,Yes,CO,66,350,51,5,2,1,324,0.0,0.02,0.73,4985.333333333333,4258.623760481,398,8813,665.6666666666666,245.71596068089133,398,881,0
39,Female,Married,High School or below,Technology Related Job,219811,Yes,DE,4,47,66,2,3,20,496,0.06,0.03,0.18,4866.5,309.00566337852126,4648,5085,1089.5,102.5304832720494,1017,1162,0
55,Male,Single,Bachelor or equivalent,Others,217840,Yes,MS,12,50,176,0,1,60,356,0.0,0.0,0.4,3964.5,3623.922253581056,1402,6527,1108.5,415.0716805565034,815,1402,0
17,Female,Single,Bachelor or equivalent,Technology Related Job,78741,No,MT,69,247,191,6,3,79,28,0.06,0.01,0.85,6000.5,1352.6952724098653,5044,6957,767.5,102.5304832720494,695,840,0
33,Female,Single,Bachelor or equivalent,Others,76770,Yes,TX,77,251,51,3,1,19,389,0.0,0.02,0.06,2202.0,1309.561758757486,1276,3128,631.5,9.192388155425117,625,638,0
63,Male,Single,Master or equivalent,Technology Related Job,187670,Yes,VT,15,448,66,1,2,38,61,0.06,0.03,0.52,3570.0,2012.4258992569144,2147,4993,580.0,62.22539674441618,536,624,0
79,Female,Married,High School or below,Others,185699,Yes,ID,22,451,176,6,1,78,421,0.0,0.0,0.73,2980.0,804.6875169902911,2411,3549,756.0,66.46803743153546,709,803,0
42,Male,Married,High School or below,Technology Related Job,46599,Yes,IN,80,148,191,4,2,97,94,0.07,0.01,0.19,2247.5,1904.2385617353725,901,3594,674.0,316.7838379715733,450,898,0
58,Male,Single,High School or below,Others,44628,Yes,NJ,88,151,51,1,1,37,454,0.01,0.02,0.4,2845.0,3333.301366513385,488,5202,764.0,390.32294321497426,488,1040,0
20,Female,Married,High School or below,Technology Related Job,155529,Yes,NY,26,348,66,7,2,55,126,0.07,0.03,0.85,2020.0,1583.6385319889132,199,3075,580.6666666666666,365.71072356896144,199,928,0
36,Female,Single,High School or below,Others,153558,Yes,WI,33,351,176,4,0,96,486,0.01,0.0,0.06,5045.5,55.86143571373726,5006,5085,780.0,76.36753236814714,726,834,0
66,Male,Single,Bachelor or equivalent,Technology Related Job,14458,No,AL,91,48,191,2,1,14,159,0.07,0.01,0.52,4865.0,2610.6382361407336,3019,6711,922.0,118.79393923933998,838,1006,0
14,Female,Married,Bachelor or equivalent,Others,12487,No,LA,98,52,51,7,0,55,19,0.01,0.02,0.73,4519.0,910.7535341682732,3875,5163,852.5,163.3416664540925,737,968,0
45,Male,Married,Bachelor or equivalent,Technology Related Job,123388,Yes,MD,36,249,66,5,1,73,191,0.07,0.03,0.19,4091.5,956.7154749453988,3415,4768,767.0,121.62236636408618,681,853,0
60,Male,Married,PhD or equivalent,Others,121416,Yes,OR,44,252,176,2,0,14,51,0.01,0.0,0.4,2728.6666666666665,1522.4369718754642,981,3767,699.6666666666666,252.95322360731706,491,981,0
23,Female,Married,High School or below,Technology Related Job,232317,Yes,PA,102,449,191,0,1,32,224,0.0,0.01,0.85,4123.5,1188.6464991745863,3283,4964,764.5,78.48885271170677,709,820,0
39,Female,Single,High School or below,Others,230346,Yes,CA,109,452,51,5,3,73,84,0.02,0.02,0.06,1663.5,185.969083452062,1532,1795,554.0,62.22539674441618,510,598,0
69,Male,Single,High School or below,Technology Related Job,91246,No,CT,47,149,66,3,1,91,256,0.0,0.03,0.52,2552.6666666666665,3050.040218314069,24,5940,443.3333333333333,373.90016492819757,24,742,0
17,Female,Married,High School or below,Others,89275,Yes,MS,55,153,176,0,3,32,117,0.02,0.0,0.73,4137.0,3429.4068000165857,303,6912,566.6666666666666,283.18957137107526,303,866,0
